id,name,res,img,group,source,minLevel,maxLevel,hp,rank,week,equipId1,equip1,equipRate1,equipNum1,equipId2,equip2,equipRate2,equipNum2,equipId3,equip3,equipRate3,equipNum3,itemId1,item1,itemRate1,minItemNum1,maxItemNum1,itemId2,item2,itemRate2,minItemNum2,maxItemNum2,itemId3,item3,itemRate3,minItemNum3,maxItemNum3,furnitureId,furniture,furnitureRate,furnitureNum,valuableId,valuable,valuableRate,valuableNum,skillId,skill,skillRate,skillNum,jobId,job,jobRate,jobNum,flag,summary
905,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,163,Desk,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Desk
906,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,164,Dining Table,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Dining Table
907,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,165,Couch,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Couch
908,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,166,Chair,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Chair
909,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,167,Rainwater Barrel,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Rainwater Barrel
910,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,168,Tool Workshop,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Tool Workshop
911,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,169,Candle,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Candle
912,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,170,Tree Nursery,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Tree Nursery
913,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,171,Decorative Armor,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Decorative Armor
914,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,172,Dresser,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Dresser
915,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,173,Cooking Counter,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Cooking Counter
916,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,174,Shelf,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Shelf
917,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,175,Bookshelf,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Bookshelf
918,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,176,Chest of Drawers,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Chest of Drawers
919,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,177,Kitchen Shelves,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Kitchen Shelves
920,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,178,Flower Vase,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Flower Vase
921,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,179,Animal Figurine,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Animal Figurine
922,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,180,Vanity Mirror,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Vanity Mirror
923,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,181,Stove,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Stove
924,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,182,Fireplace,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Fireplace
925,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,183,Window,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Window
926,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,184,Bathtub,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Bathtub
927,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,185,Rejuvenating Bath,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Rejuvenating Bath
928,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,186,Glittering Stone,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Glittering Stone
929,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,187,Decorative Plant,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Decorative Plant
930,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,188,Tomato,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Tomato
931,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,189,Flowers,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Flowers
932,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,190,Pansy,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Pansy
933,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,191,Study Desk,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Study Desk
934,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,216,Dragon Stables,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Dragon Stables
935,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,217,Pitfall,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Pitfall
936,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,218,Monster Stables,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Monster Stables
937,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,219,Day Care,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Day Care
938,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,221,Chaos Stone,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Chaos Stone
939,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,224,Recovery Outpost,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Recovery Outpost
940,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,225,Master Smithy,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Master Smithy
941,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,226,Friend Post Office,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Friend Post Office
942,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,227,Briefing Room,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Briefing Room
943,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,228,Weekly Conquest Bonus,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Weekly Conquest Bonus
944,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,229,Treasure Room,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Treasure Room
945,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,230,Monster Farm,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Monster Farm
946,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,231,Trophy Room,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Trophy Room
947,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,232,Ranking Board,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Ranking Board
948,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,233,Friends Agency,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Friends Agency
949,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,234,Job Center,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Job Center
950,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,235,Material Shop,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Material Shop
951,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,236,Gold Exchange,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Gold Exchange
952,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,237,Instructor's Room,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Instructor's Room
953,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,238,Monster Fusion Lab,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Monster Fusion Lab
954,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,239,Monster Shop,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Monster Shop
955,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,241,Underground Arena,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Underground Arena
956,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,242,Church,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Church
957,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,243,Friend Bed,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Friend Bed
958,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,244,Guest Bed,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Guest Bed
959,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,245,Crib,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Crib
960,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,246,Monster Room,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Monster Room
961,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,247,Ancestor Statue,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Ancestor Statue
962,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,248,Copper Coin Box,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Copper Coin Box
963,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,249,Silver Coin Box,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Silver Coin Box
964,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,250,Gold Coin Box,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Gold Coin Box
965,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,251,Kairo King Statue,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Kairo King Statue
966,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,254,Monster Feed,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Monster Feed
967,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,255,Restaurant Shelves,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Restaurant Shelves
968,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,256,Storehouse (Eggs),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Storehouse (Eggs)
969,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,257,Cabin,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Cabin
970,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,268,High Grade Storehouse (Grass),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Grass)
971,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,269,High Grade Storehouse (Wood),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Wood)
972,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,270,High Grade Storehouse (Food),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Food)
973,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,271,High Grade Storehouse (Ore),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Ore)
974,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,272,High Grade Storehouse (Mystic Ore),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Mystic Ore)
975,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,273,High Grade Storehouse (Energy),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Energy)
976,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,274,High Grade Storehouse (Treasure),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Treasure)
977,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,275,High Grade Storehouse (Item),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Item)
978,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,276,High Grade Storehouse (Eggs),100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 High Grade Storehouse (Eggs)
979,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,277,Reclaimed Land,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Reclaimed Land
980,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,285,Fruit Tree,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Fruit Tree
981,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,286,Art Workbench,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Art Workbench
982,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,287,Survey Room,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Survey Room
983,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,288,Bug Gathering Spot,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Bug Gathering Spot
984,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,289,Scorched Earth,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Scorched Earth
985,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,290,Scorched Earth,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Scorched Earth
986,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,291,Fruit Tree,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Fruit Tree
987,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,292,Animal Cage,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Animal Cage
988,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,293,Art House,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Art House
989,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,294,Water Tank,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Water Tank
990,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,295,Bug Case,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Bug Case
991,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,296,Cash Register,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Cash Register
992,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,298,Santa Room,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Santa Room
993,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,299,Decorative Sled,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Decorative Sled
994,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,300,Reindeer Stable,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Reindeer Stable
995,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,301,Airport,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Airport
996,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,302,Resource Center,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Resource Center
997,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,303,Fishing Pond,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Fishing Pond
998,Treasure Box,27,54,999,,1,1,1,6,-1,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,304,Flying Carpet,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 Flying Carpet
999,Treasure Box,27,54,999,,1,1,1,6,-1,17,F/ Wooden Staff,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 F/ Wooden Staff
1000,Treasure Box,27,54,999,,1,1,1,6,-1,18,E/ Metal Ore Staff,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 E/ Metal Ore Staff
1001,Treasure Box,27,54,999,,1,1,1,6,-1,19,D/ Sturdy Staff,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 D/ Sturdy Staff
1002,Treasure Box,27,54,999,,1,1,1,6,-1,20,C/ Magic Staff,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 C/ Magic Staff
1003,Treasure Box,27,54,999,,1,1,1,6,-1,21,B/ Diamond Staff,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 B/ Diamond Staff
1004,Treasure Box,27,54,999,,1,1,1,6,-1,22,F/ Iron Staff,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 F/ Iron Staff
1005,Treasure Box,27,54,999,,1,1,1,6,-1,23,E/ Wooden Wand,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 E/ Wooden Wand
1006,Treasure Box,27,54,999,,1,1,1,6,-1,24,C/ Spiked Staff,100,1,-1,,0,0,-1,,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,0,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,100% 1 C/ Spiked Staff
